0,1,1,0,1,1,0,0,1,a1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,a2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,2,2,2,0,2,1,1,1,1,2,1,2,2,0,0,1,1,2,0,0,2,1,1,2,1,2
1,1,1,1,1,1,1,1,1,a1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,a2,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,0,1,2,1,1,2,1,0,1,1,2,1,2,1
1,1,1,1,1,0,1,1,1,a1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,a2,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,2,2,0,1,1,2,2,1,0,1,2,0,2,1,1,2,0,1,2,0,1,2,2,1
1,1,1,1,0,0,1,1,0,a1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,a2,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,2,2,2,2,2,0,0,1,2,0,1,2,2,0,1,1,1,1,1,1,1,1,1,1,2,1,1
1,1,1,1,1,0,1,1,0,a1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,a2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,0,0,2,1,1,1,2,2,2
0,1,1,1,1,1,1,1,1,a1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,a2,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2,1,1,1,0,0,2,1,1,0,1,2,1,2,2,0,0,0,2,1,0,1,2,1,1,2,1
1,1,1,1,1,1,1,1,1,a1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,a2,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,2,0,1,0,1,2,2,1,2,1,0,1,0,1,2,2,2,2,2,2,2,2,0,2,0,1,2,2
0,1,1,1,1,1,1,1,1,a1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,a2,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,2,1,2,2,1,1,0,1,2,1,1,1,0,1,1,2,0,2,2,2,2,0,1,2,2,2,0
0,1,0,0,1,1,1,1,1,a1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,2,0,0,2,1,2,0,2,2,2,1,a2,1,2,1,1,1,1,1,0,2,2,1,1,0,2,1,0,1,2,2,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,2,1,1,0,0,2,0,1,1,1,2,2,1,2,0,2,2,2,0,2,0,0,1,1,1,2,1,2
1,1,0,1,1,1,1,0,1,a1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,1,1,0,b2,1,2,2,1,1,2,1,2,2,0,2,2,1,2,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,0,2,1,2,1,2,2,2,1
1,1,1,1,1,1,1,1,0,a1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,2,2,1,1,1,0,1,1,a2,1,2,2,1,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,1,0,2,1,2,1,1,2,2,2,2,1,1,0,0,0,2,2,1,0,2,1
1,1,1,0,0,1,1,1,1,a1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,1,0,2,1,0,b2,2,1,0,1,0,1,2,1,1,1,2,1,2,1,2,0,2,2,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,2,2,2,1,2,0,2,2,1,0,1,1,1,2,1,0,1,2,2,1,2,1,1,1,0,0,0
0,1,1,1,1,1,0,0,0,a1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,2,0,0,2,0,0,2,0,1,2,2,a2,2,2,2,0,1,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,2,0,2,1,1,2,1,1,1,1,0,1,1,1,1,2,1,1,2,0,0,2,0,1,1
1,1,0,1,1,0,1,1,1,a1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,2,2,1,2,1,1,1,1,2,0,0,a2,2,0,1,0,2,2,2,2,2,2,1,2,2,2,2,0,0,1,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,2,2,2,1,1,2,0,2,1,1,2,1,2,2,1,1,1,1,0,2,1,1,0,1,2
1,1,1,1,1,1,1,1,0,a1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,2,2,1,0,0,2,1,1,2,2,2,b2,2,0,2,2,2,2,1,2,2,1,0,1,1,2,1,2,1,2,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,0,0,0,1,2,2,2,2,0,2,2,2,2,1,1,0,2,1,0,2,1,1,1
1,1,1,1,0,0,1,1,1,a1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,2,2,1,1,0,1,0,0,a2,1,1,0,0,1,2,2,1,2,2,2,0,1,0,0,1,2,0,2,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,1,2,1,1,1,0,1,2,1,0,2,2,1,2,1,0,2,1,2,2,2,2,1,1,2,1,1
1,1,1,0,1,1,0,1,1,a1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,2,2,1,1,2,1,1,1,0,2,b2,2,1,1,2,0,2,0,1,1,2,1,1,1,0,2,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,2,2,2,1,0,1,1,2,1,1,0,1,2,1,2,1,0,0,2,2,0,2,2,1,2,1
0,1,1,0,1,1,1,1,1,a1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,2,2,2,2,1,2,1,2,b2,0,1,0,2,1,1,1,1,1,2,1,1,0,1,2,1,0,1,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,2,2,1,0,1,0,0,2,1,2,0,1,2,2,2,2,2,2,2,2,0,2,0,0
1,1,1,1,1,1,1,1,0,a1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,0,1,b2,0,0,2,2,0,2,1,1,1,0,0,1,0,1,2,1,0,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,2,2,1,1,0,2,1,2,1,2,1,1,1,1,0,2,1,2,2,2,1,0,2,2,1,1
1,1,1,1,1,1,1,0,1,a1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,2,1,2,2,1,2,0,0,0,b2,0,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,0,0,2,0,2,2,1,1,1,2,2,1,1,0,2
0,1,0,1,1,1,1,0,1,a1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,2,1,0,2,2,b2,1,1,1,2,2,2,2,2,0,0,0,2,1,1,0,0,1,1,2,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,2,2,1,1,2,1,1,2,1,2,2
1,1,1,1,1,1,1,0,1,a1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,2,1,2,1,2,1,1,1,2,a2,1,1,1,1,0,1,1,2,1,0,0,2,1,2,2,2,0,2,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,2,0,2,2,0,2,2,1,2,2,1,1,1,1,1,2,0,1,1,0,2,2,2,2
1,1,1,1,1,1,1,1,1,a1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,2,1,0,2,1,2,0,2,2,a2,1,1,1,1,0,2,2,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2,0,2,2,0,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,0,2,1,2,2
1,1,1,1,1,1,1,0,1,a1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,2,2,2,2,2,1,b2,2,2,2,1,1,2,1,0,1,2,0,0,1,2,2,2,2,2,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,2,2,2,1,2,1,1,0,2,1,2,2,1,2,1,0,0,0,2,0,1,2,2,1,2,2,2,2
1,0,0,1,1,1,1,1,0,a1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,1,0,2,1,2,b2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,0,1,2,2,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,2,2,0,1,2,1,1,1,0,2,1,1,0,1,2,1,0,1,0,1,2,1,1
1,1,0,1,1,1,1,1,0,a1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,2,2,1,0,2,0,2,a2,0,1,1,2,1,2,1,1,2,0,2,2,2,2,2,2,0,1,2,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,0,2,2,1,2,2,1,1,1,2,2,2,1,0,1,1,2,2,1,0,1,0,1,1,1
1,1,1,1,1,1,1,1,1,a1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,2,1,0,1,2,2,1,0,1,2,1,b2,1,2,2,1,2,0,2,2,0,2,2,2,0,2,0,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
1,1,1,0,1,1,1,1,1,a1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,2,1,2,2,0,1,2,0,2,a2,2,2,1,2,2,2,0,1,1,0,1,2,0,2,0,0,2,2,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,a1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,2,2,1,2,0,2,2,1,2,2,2,a2,1,1,1,0,2,0,1,0,2,1,1,1,0,2,1,1,2,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,2,1,1,2,0,2,2,0,1,1,0,1,2,2,2,1,0,0,1,2,2,2,1,0,0,2,1,1,2,1
1,1,1,1,1,1,0,1,1,a1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,2,2,2,1,0,2,2,2,2,2,0,a2,2,0,0,1,2,0,1,2,2,0,2,0,2,0,2,1,1,2,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,2,0,1,0,0,0,2,1,1,1,0,2,2,1,1,2,0,2,2,1,0,2,2,2,1,2
0,1,1,1,1,1,1,1,1,a1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,2,1,2,2,0,1,1,2,a2,1,2,2,2,0,2,1,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,2,1,1,2,1,1,2,0,2,2,1,0,1,2,1,2,1,2,1,0,1,2,2,2,2,2,2,2,2
1,0,1,1,1,1,1,1,1,a1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,2,2,2,2,0,2,2,1,1,1,2,a2,2,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2,2,2,1,2,2,0,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,0,1,1,2
0,0,1,1,0,0,1,1,1,a1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,2,0,1,2,0,2,2,2,b2,2,2,1,0,1,1,1,2,2,2,1,2,2,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,0,2,1,1,0,0,0,2,1,1,1,2,1,1,2,2,1,0,1,2,1
0,1,1,1,1,1,0,1,1,a1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,2,1,2,0,0,1,1,1,2,1,a2,2,2,0,1,2,2,1,1,2,1,1,1,2,1,0,0,1,0,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,2,1,0,1,0,1,1,0,0,1,2,2,1,0,2,0,0
1,1,1,1,0,1,1,1,0,a1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,b2,0,2,2,2,2,1,1,1,1,0,1,0,1,2,1,2,2,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,2,1,2,2,2,1,0,2,0,1,2,2,1,2,0,2,2,2,1,0,1,2,1,1,2,1,2,1,0,1,0
1,1,1,1,1,0,1,1,1,a1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,2,1,0,2,1,1,2,2,0,b2,b2,b2,a2,a2,a2,b2,a2,b2,a2,a2,b2,a2,a2,a2,b2,b2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,a2,b2,a2,a2,a2,a2,b2,a2,a2,a2,a2,a2,b2,b2,b2,b2,a2,b2,b2,b2,a2,b2,a2,b2,b2,b2,a2,a2,a2
1,1,0,0,1,1,1,1,1,a1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,2,2,0,0,0,1,2,1,1,1,1,2,2,0,2,1,1,1,0,0,0,2,2,1,2,1,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,2,0,1,2,1,2,0,2,1,2,1,2,1,1,0,2,2,2,1,2
0,1,1,1,0,1,1,1,1,a1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,0,0,2,0,2,1,0,1,2,0,1,2,1,0,2,2,1,0,0,0,1,2,1,2,1,2,2,2,0,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,2,2,0,1,1,2,0,0,0,0,1,1,1,1,0,2,0,2,1,2,0,0,1,0,1,1,0,2,2,1
1,0,0,1,1,0,1,1,1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,b1,a1,a1,a1,a1,a1,a1,b1,b1,a1,a1,b1,b1,a1,a1,b1,b1,a1,a1,a1,a1,a1,b1,a1,a1,b1,b1,b1,b1,a1,b1,a1,a1,a1,a1,a1,a1,a1,a1,a1,a1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,0,0,1,1,0,2,0,2,1,0,1,1
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,2,2,0,0,1,2,2,0,2,1,0,1,1,1,1,1,1,1,b1,1,0,2,0,2,2,2,0,1,0,1,1,1,1,0,1,1,1,1,0,2,1,2,2,0,0,1,1,0,2,2,2,2,0,1,1,2,1,1,2,0,2,0,2,2,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,0,1,0,2,1,1,2,2,2,2,2,1,1,0,2,2,b1,1,0,1,2,0,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,2,1,2,0,0,1,2,2,1,2,2,2,1,1,0,1,1,2,1,1,1,0,2,2,2,1,2,2
1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,2,1,0,0,1,2,0,1,1,2,0,1,1,1,0,2,2,1,0,0,b1,2,0,2,1,1,2,1,2,1,1,0,0,0,1,1,0,1,1,1,0,1,2,0,1,1,0,1,2,2,1,1,2,1,0,1,0,2,2,2,2,1,1,2,2,0,2,1,2,2,2
